user_last_activity,user_device_type,user,user_country,user_state,user_timezone,device_key,user_details_key,user_id,user_name,user_email
1631845364,tablet,United States_Illinois,United States,Illinois,America/Chicago,3,55_Fifine Thirlaway,55,Fifine Thirlaway,fthirlaway1i@yellowpages.com
1619932268,tablet,United States_Illinois,United States,Illinois,America/Chicago,3,21_Gert Acres,21,Gert Acres,gacresk@nih.gov
1640547185,laptop,United States_Illinois,United States,Illinois,America/Chicago,1,10_Alvis McVicar,10,Alvis McVicar,amcvicar9@accuweather.com
1639925378,tablet,United States_Illinois,United States,Illinois,America/Chicago,3,1_Luce Puckey,1,Luce Puckey,lpuckey0@hatena.ne.jp
1637717178,tablet,United States_District of Columbia,United States,District of Columbia,America/New_York,3,997_Michaelina Whates,997,Michaelina Whates,mwhatesro@ucoz.ru
1649211452,laptop,United States_District of Columbia,United States,District of Columbia,America/New_York,1,948_Robbi Stratz,948,Robbi Stratz,rstratzqb@youtube.com
1638201080,tablet,United States_District of Columbia,United States,District of Columbia,America/New_York,3,929_Philipa Syphas,929,Philipa Syphas,psyphasps@dailymail.co.uk
1630258765,tablet,United States_District of Columbia,United States,District of Columbia,America/New_York,3,921_Cairistiona Kettlesting,921,Cairistiona Kettlesting,ckettlestingpk@goo.gl
1624439534,laptop,United States_District of Columbia,United States,District of Columbia,America/New_York,1,904_Alexine Josefs,904,Alexine Josefs,ajosefsp3@loc.gov
1623252334,mobile,United States_District of Columbia,United States,District of Columbia,America/New_York,2,871_Parke Larby,871,Parke Larby,plarbyo6@last.fm
1626485733,tablet,United States_District of Columbia,United States,District of Columbia,America/New_York,3,788_Hector Braunle,788,Hector Braunle,hbraunlelv@sun.com
1625463345,mobile,United States_District of Columbia,United States,District of Columbia,America/New_York,2,787_Skippie Blanket,787,Skippie Blanket,sblanketlu@dailymotion.com
1634291187,tablet,United States_District of Columbia,United States,District of Columbia,America/New_York,3,739_Lloyd Calverd,739,Lloyd Calverd,lcalverdki@businesswire.com
1625786043,mobile,United States_District of Columbia,United States,District of Columbia,America/New_York,2,734_Lief Filippo,734,Lief Filippo,lfilippokd@ehow.com
1638656979,tablet,United States_District of Columbia,United States,District of Columbia,America/New_York,3,724_Lanae Lockitt,724,Lanae Lockitt,llockittk3@intel.com
1619396339,tablet,United States_District of Columbia,United States,District of Columbia,America/New_York,3,717_Deirdre Hagart,717,Deirdre Hagart,dhagartjw@discovery.com
1635290468,laptop,United States_District of Columbia,United States,District of Columbia,America/New_York,1,676_Katha Lafranconi,676,Katha Lafranconi,klafranconiir@oakley.com
1622978274,tablet,United States_District of Columbia,United States,District of Columbia,America/New_York,3,658_Scotty MacAdam,658,Scotty MacAdam,smacadami9@wordpress.org
1645890670,laptop,United States_District of Columbia,United States,District of Columbia,America/New_York,1,654_Robers Sidgwick,654,Robers Sidgwick,rsidgwicki5@addthis.com
1647377568,tablet,United States_District of Columbia,United States,District of Columbia,America/New_York,3,648_Lisbeth Kembley,648,Lisbeth Kembley,lkembleyhz@godaddy.com
1649661190,tablet,United States_District of Columbia,United States,District of Columbia,America/New_York,3,612_Massimiliano Rodliff,612,Massimiliano Rodliff,mrodliffgz@bing.com
1638763107,mobile,United States_District of Columbia,United States,District of Columbia,America/New_York,2,580_Staci Farey,580,Staci Farey,sfareyg3@indiatimes.com
1629591745,mobile,United States_District of Columbia,United States,District of Columbia,America/New_York,2,500_Lia Grunbaum,500,Lia Grunbaum,lgrunbaumdv@feedburner.com
1638290279,laptop,United States_District of Columbia,United States,District of Columbia,America/New_York,1,491_Deeann Godlee,491,Deeann Godlee,dgodleedm@chicagotribune.com
1646127305,tablet,United States_District of Columbia,United States,District of Columbia,America/New_York,3,454_Edy Athy,454,Edy Athy,eathycl@fema.gov
1645773035,mobile,United States_District of Columbia,United States,District of Columbia,America/New_York,2,447_Jessie July,447,Jessie July,jjulyce@hatena.ne.jp
1643409064,tablet,United States_District of Columbia,United States,District of Columbia,America/New_York,3,336_Constantine Schrinel,336,Constantine Schrinel,cschrinel9b@prweb.com
1621095631,tablet,United States_District of Columbia,United States,District of Columbia,America/New_York,3,305_Rosanne Cristofaro,305,Rosanne Cristofaro,rcristofaro8g@fastcompany.com
1644503284,tablet,United States_District of Columbia,United States,District of Columbia,America/New_York,3,273_Sonnie Broomhead,273,Sonnie Broomhead,sbroomhead7k@webmd.com
1648287687,tablet,United States_District of Columbia,United States,District of Columbia,America/New_York,3,238_Cristal Castenda,238,Cristal Castenda,ccastenda6l@utexas.edu
1639300524,mobile,United States_District of Columbia,United States,District of Columbia,America/New_York,2,129_Tomi Castree,129,Tomi Castree,tcastree3k@ted.com
1638688283,mobile,United States_District of Columbia,United States,District of Columbia,America/New_York,2,52_Leilah Martine,52,Leilah Martine,lmartine1f@nature.com
1633186635,tablet,United States_District of Columbia,United States,District of Columbia,America/New_York,3,26_Mathias Geelan,26,Mathias Geelan,mgeelanp@hostgator.com
1621307695,mobile,United States_District of Columbia,United States,District of Columbia,America/New_York,2,12_Vere Hawkeswood,12,Vere Hawkeswood,vhawkeswoodb@sciencedaily.com
1642491954,mobile,United States_New York,United States,New York,America/New_York,2,983_Gar Kaminski,983,Gar Kaminski,gkaminskira@biglobe.ne.jp
1648783525,tablet,United States_New York,United States,New York,America/New_York,3,970_Ariella Frape,970,Ariella Frape,afrapeqx@stanford.edu
1645721728,mobile,United States_New York,United States,New York,America/New_York,2,965_Westbrook Wellard,965,Westbrook Wellard,wwellardqs@reuters.com
1646098734,tablet,United States_New York,United States,New York,America/New_York,3,964_Verna Reisenberg,964,Verna Reisenberg,vreisenbergqr@pcworld.com
1629336076,tablet,United States_New York,United States,New York,America/New_York,3,937_Giacobo Warret,937,Giacobo Warret,gwarretq0@odnoklassniki.ru
1643974363,mobile,United States_New York,United States,New York,America/New_York,2,934_Ivette Riedel,934,Ivette Riedel,iriedelpx@wordpress.com
1636487848,laptop,United States_New York,United States,New York,America/New_York,1,923_Malissa Weakley,923,Malissa Weakley,mweakleypm@unicef.org
1623075939,tablet,United States_New York,United States,New York,America/New_York,3,919_Philip Hallybone,919,Philip Hallybone,phallybonepi@taobao.com
1645341695,tablet,United States_New York,United States,New York,America/New_York,3,891_Dyane Westrip,891,Dyane Westrip,dwestripoq@xinhuanet.com
1649629712,mobile,United States_New York,United States,New York,America/New_York,2,831_Cleon Johnsson,831,Cleon Johnsson,cjohnssonn2@t-online.de
1646380188,tablet,United States_New York,United States,New York,America/New_York,3,822_Jethro Gussie,822,Jethro Gussie,jgussiemt@examiner.com
1629896051,mobile,United States_New York,United States,New York,America/New_York,2,767_Benedict Mac Giany,767,Benedict Mac Giany,bmacla@globo.com
1646846472,laptop,United States_New York,United States,New York,America/New_York,1,755_Graham Keefe,755,Graham Keefe,gkeefeky@un.org
1625340856,tablet,United States_New York,United States,New York,America/New_York,3,746_Riannon Flynn,746,Riannon Flynn,rflynnkp@google.ca
1628256137,tablet,United States_New York,United States,New York,America/New_York,3,690_Cherey Genn,690,Cherey Genn,cgennj5@nymag.com
1635309496,laptop,United States_New York,United States,New York,America/New_York,1,684_Stormi Elloit,684,Stormi Elloit,selloitiz@vkontakte.ru
1641168856,tablet,United States_New York,United States,New York,America/New_York,3,661_Harley Maltman,661,Harley Maltman,hmaltmanic@aboutads.info
1640128472,tablet,United States_New York,United States,New York,America/New_York,3,635_Gerty Hedderly,635,Gerty Hedderly,ghedderlyhm@howstuffworks.com
1649971314,laptop,United States_New York,United States,New York,America/New_York,1,619_Joshua Henighan,619,Joshua Henighan,jhenighanh6@springer.com
1624842163,tablet,United States_New York,United States,New York,America/New_York,3,605_Eziechiele De Vuyst,605,Eziechiele De Vuyst,edegs@desdev.cn
1645080780,tablet,United States_New York,United States,New York,America/New_York,3,577_Lesley Greatbanks,577,Lesley Greatbanks,lgreatbanksg0@xinhuanet.com
1631067698,tablet,United States_New York,United States,New York,America/New_York,3,559_Bobbi Willett,559,Bobbi Willett,bwillettfi@ihg.com
1644677191,tablet,United States_New York,United States,New York,America/New_York,3,544_Jodie Bridgwater,544,Jodie Bridgwater,jbridgwaterf3@nifty.com
1647272329,tablet,United States_New York,United States,New York,America/New_York,3,540_Max MacDonell,540,Max MacDonell,mmacdonellez@berkeley.edu
1641425141,mobile,United States_New York,United States,New York,America/New_York,2,531_Muffin Reinbech,531,Muffin Reinbech,mreinbecheq@blogtalkradio.com
1645811681,laptop,United States_New York,United States,New York,America/New_York,1,525_Rickard Avesque,525,Rickard Avesque,ravesqueek@typepad.com
1643163780,laptop,United States_New York,United States,New York,America/New_York,1,469_Marcela Grgic,469,Marcela Grgic,mgrgicd0@blogspot.com
1643496075,tablet,United States_New York,United States,New York,America/New_York,3,463_Freda Karolczyk,463,Freda Karolczyk,fkarolczykcu@exblog.jp
1620102384,tablet,United States_New York,United States,New York,America/New_York,3,416_Rayshell Cornner,416,Rayshell Cornner,rcornnerbj@senate.gov
1621654221,mobile,United States_New York,United States,New York,America/New_York,2,405_Archibaldo Peterken,405,Archibaldo Peterken,apeterkenb8@oracle.com
1638268702,tablet,United States_New York,United States,New York,America/New_York,3,378_Gil Blachford,378,Gil Blachford,gblachfordah@cisco.com
1627069589,tablet,United States_New York,United States,New York,America/New_York,3,362_Susette Joannet,362,Susette Joannet,sjoanneta1@bravesites.com
1635979915,tablet,United States_New York,United States,New York,America/New_York,3,339_Nickie Baiden,339,Nickie Baiden,nbaiden9e@marriott.com
1630650163,tablet,United States_New York,United States,New York,America/New_York,3,323_Montgomery Matyukon,323,Montgomery Matyukon,mmatyukon8y@shutterfly.com
1633629751,tablet,United States_New York,United States,New York,America/New_York,3,292_Jessalin Millea,292,Jessalin Millea,jmillea83@arstechnica.com
1636736971,tablet,United States_New York,United States,New York,America/New_York,3,280_Athene Drysdall,280,Athene Drysdall,adrysdall7r@skyrock.com
1634897982,mobile,United States_New York,United States,New York,America/New_York,2,256_Britni Carletti,256,Britni Carletti,bcarletti73@jigsy.com
1626770947,tablet,United States_New York,United States,New York,America/New_York,3,246_Charo Oselton,246,Charo Oselton,coselton6t@mozilla.com
1639088372,tablet,United States_New York,United States,New York,America/New_York,3,242_Cherise Utterson,242,Cherise Utterson,cutterson6p@netlog.com
1640409411,tablet,United States_New York,United States,New York,America/New_York,3,229_Roze Casburn,229,Roze Casburn,rcasburn6c@webmd.com
1631720049,laptop,United States_New York,United States,New York,America/New_York,1,207_Sebastiano Bourgourd,207,Sebastiano Bourgourd,sbourgourd5q@toplist.cz
1619693971,mobile,United States_New York,United States,New York,America/New_York,2,206_Dannel Grundey,206,Dannel Grundey,dgrundey5p@dyndns.org
1645495324,mobile,United States_New York,United States,New York,America/New_York,2,168_Ellwood O'Kieran,168,Ellwood O'Kieran,eokieran4n@google.cn
1622979886,tablet,United States_New York,United States,New York,America/New_York,3,127_Rex Wagstaff,127,Rex Wagstaff,rwagstaff3i@ycombinator.com
1647897855,tablet,United States_New York,United States,New York,America/New_York,3,117_Hephzibah Rydings,117,Hephzibah Rydings,hrydings38@virginia.edu
1628101017,tablet,United States_New York,United States,New York,America/New_York,3,83_Sophronia Skelhorn,83,Sophronia Skelhorn,sskelhorn2a@gmpg.org
1628844679,tablet,United States_New York,United States,New York,America/New_York,3,54_Swen Banishevitz,54,Swen Banishevitz,sbanishevitz1h@squarespace.com
1622706975,tablet,United States_New York,United States,New York,America/New_York,3,32_Lyda Brunn,32,Lyda Brunn,lbrunnv@chicagotribune.com
1626695634,laptop,United States_Kentucky,United States,Kentucky,America/New_York,1,949_Luelle Pippin,949,Luelle Pippin,lpippinqc@newyorker.com
1640765690,tablet,United States_Kentucky,United States,Kentucky,America/New_York,3,778_Berke Gwinn,778,Berke Gwinn,bgwinnll@hibu.com
1631078984,mobile,United States_Kentucky,United States,Kentucky,America/New_York,2,741_Hewett Gibbs,741,Hewett Gibbs,hgibbskk@meetup.com
1647623732,tablet,United States_Kentucky,United States,Kentucky,America/New_York,3,599_Ina Santora,599,Ina Santora,isantoragm@prweb.com
1626258990,mobile,United States_Kentucky,United States,Kentucky,America/New_York,2,507_Allianora Chipman,507,Allianora Chipman,achipmane2@msn.com
1633999827,laptop,United States_Kentucky,United States,Kentucky,America/New_York,1,435_Nesta McGeoch,435,Nesta McGeoch,nmcgeochc2@tamu.edu
1648687068,tablet,United States_Kentucky,United States,Kentucky,America/New_York,3,432_Brion McUre,432,Brion McUre,bmcurebz@techcrunch.com
1620916081,mobile,United States_Kentucky,United States,Kentucky,America/New_York,2,423_Georgette Fifoot,423,Georgette Fifoot,gfifootbq@yellowpages.com
1644783598,mobile,United States_Kentucky,United States,Kentucky,America/New_York,2,324_Donn Bouts,324,Donn Bouts,dbouts8z@aboutads.info
1635784435,tablet,United States_Kentucky,United States,Kentucky,America/New_York,3,265_Danny Klampk,265,Danny Klampk,dklampk7c@pen.io
1641515733,tablet,United States_Kentucky,United States,Kentucky,America/New_York,3,237_Hadlee Instone,237,Hadlee Instone,hinstone6k@princeton.edu
1650601164,tablet,United States_Kentucky,United States,Kentucky,America/New_York,3,71_Kala McFarlan,71,Kala McFarlan,kmcfarlan1y@hhs.gov
1649239663,laptop,United States_Kentucky,United States,Kentucky,America/New_York,1,47_Nicki Taile,47,Nicki Taile,ntaile1a@princeton.edu
1625591996,laptop,United States_Kentucky,United States,Kentucky,America/New_York,1,14_Idell Durling,14,Idell Durling,idurlingd@xinhuanet.com
1632698774,tablet,United States_Texas,United States,Texas,America/Denver,3,972_Arlyn Laurentin,972,Arlyn Laurentin,alaurentinqz@weibo.com
1634867892,laptop,United States_Texas,United States,Texas,America/Denver,1,957_Maritsa Greve,957,Maritsa Greve,mgreveqk@weibo.com
1625248083,laptop,United States_Texas,United States,Texas,America/Denver,1,931_Witty O' Brian,931,Witty O' Brian,wopu@tmall.com
1631077804,tablet,United States_Texas,United States,Texas,America/Denver,3,930_Reinwald Bottomley,930,Reinwald Bottomley,rbottomleypt@nyu.edu
1631139299,tablet,United States_Texas,United States,Texas,America/Denver,3,927_Fleurette Huckel,927,Fleurette Huckel,fhuckelpq@craigslist.org
1639313687,mobile,United States_Texas,United States,Texas,America/Denver,2,917_Jaquenette Malacrida,917,Jaquenette Malacrida,jmalacridapg@drupal.org
1638588400,mobile,United States_Texas,United States,Texas,America/Denver,2,910_Jerad Lanaway,910,Jerad Lanaway,jlanawayp9@biglobe.ne.jp
1649584683,laptop,United States_Texas,United States,Texas,America/Denver,1,906_Wolfie Scoles,906,Wolfie Scoles,wscolesp5@phpbb.com
1631241447,tablet,United States_Texas,United States,Texas,America/Denver,3,888_Daryl Baily,888,Daryl Baily,dbailyon@constantcontact.com
1632955277,tablet,United States_Texas,United States,Texas,America/Denver,3,886_Nanette Tamblyn,886,Nanette Tamblyn,ntamblynol@usgs.gov
1641162031,laptop,United States_Texas,United States,Texas,America/Denver,1,880_Mala MacDonagh,880,Mala MacDonagh,mmacdonaghof@yellowpages.com
1647026931,laptop,United States_Texas,United States,Texas,America/Denver,1,874_Inglebert Sandford,874,Inglebert Sandford,isandfordo9@seesaa.net
1638538090,tablet,United States_Texas,United States,Texas,America/Denver,3,856_Kristal Britzius,856,Kristal Britzius,kbritziusnr@scribd.com
1628719970,tablet,United States_Texas,United States,Texas,America/Denver,3,850_Kris Hendren,850,Kris Hendren,khendrennl@mtv.com
1635718979,tablet,United States_Texas,United States,Texas,America/Denver,3,845_Hewett Peerman,845,Hewett Peerman,hpeermanng@yandex.ru
